split,category,initials,text,source,approved,priority,note
dev,questions_answers,ㅈㄱㅁㅇ,제가 뭐야,teacher_generator,0,review,
dev,questions_answers,ㅈㄱㅁㅇ,지금 뭐야,teacher_generator,0,review,
dev,questions_answers,ㅈㄱㅁㅇ,조금만요,teacher_generator,0,review,
dev,questions_answers,ㅈㄱㅁㅇ,조금만 와,teacher_generator,0,review,
dev,questions_answers,ㅈㄱㅁㅇ,저것만요,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,지금 사고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,지금 쉬고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,지금 살고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,지금 숨고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,제가 사고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,제가 쉬고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,제가 살고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,제가 숨고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,저건 사고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,저건 쉬고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,저건 숨고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,조금 사고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,조금 살고 싶다,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅅㄱㅅㄷ,조금 숨고 싶다,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,지금 사 와도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,조금 쉬어도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,제가 싫어도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,제가 싫어도 먼저,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,제가 싫은데 먼저,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,저기서 일단 뭐죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,지금 쉬어도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,지금 싫어도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,제가 사 와도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,조금 사 와도 맞죠,teacher_generator,0,review,
train,food_drink,ㅈㄱㅅㅇㄷㅁㅈ,제가 싫은데 뭐죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,지금은 두 개 하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,지금은 두 개 하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,지금은 두고 하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,지금은 두고 하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,지금은 대기하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,지금은 대기하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,제가요 두 개 하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,제가요 두 개 하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,제가요 두고 하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,제가요 두고 하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,제가요 대기하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,제가요 대기하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,저기요 두 개 하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,저기요 두 개 하죠,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,조금은 두고 하자,teacher_generator,0,review,
dev,schedule_time,ㅈㄱㅇㄷㄱㅎㅈ,조금은 대기하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,지금 운동도 하고 올라와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,지금 운동도 하고 이리 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,지금 운동도 하고 얼른 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,조금 운동도 하고 올라와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,조금 운동도 하고 이리 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,조금 운동도 하고 얼른 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,제가 운동도 하고 올라와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,제가 운동도 하고 이리 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,제가 운동도 하고 얼른 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,지금 이동도 하고 올라와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,지금 이동도 하고 이리 와,teacher_generator,0,review,
train,communication_control,ㅈㄱㅇㄷㄷㅎㄱㅇㄹㅇ,지금 이동도 하고 얼른 와,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,지금은 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,지금 이 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제가 왜 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제가 왜 필요함,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제게 왜 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제게 왜 필요함,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,저기요 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,저기요 필요함,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제가요 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제가요 필요함,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,지금은 필요함,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,지금 이 필요함,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,저건 왜 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,저게 왜 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,저걸 왜 필요해,teacher_generator,0,review,
train,emotion_needs,ㅈㄱㅇㅍㅇㅎ,제 건 왜 필요해,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,지금 저기 뭐 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,지금 저기 뭐 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,지금 저기 뭘 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,지금 저기 뭘 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 지금 뭐 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 지금 뭐 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 지금 뭘 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 지금 뭘 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 저기 뭐 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 저기 뭐 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 저기 뭘 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,제가 저기 뭘 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,조금 저기 뭐 하지,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,조금 저기 뭐 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,지금 저기 말 해줘,teacher_generator,0,review,
dev,communication_control,ㅈㄱㅈㄱㅁㅎㅈ,지금 저기 뭐 해줘,teacher_generator,0,review,
dev,environment,ㅈㄱㅈㅇㅎㅎㅈ,지금 조용히 해줘,teacher_generator,0,review,
dev,environment,ㅈㄱㅈㅇㅎㅎㅈ,저기 조용히 해줘,teacher_generator,0,review,
dev,environment,ㅈㄱㅈㅇㅎㅎㅈ,자기 조용히 해줘,teacher_generator,0,review,
dev,environment,ㅈㄱㅈㅇㅎㅎㅈ,제게 조용히 해줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,조금 찾아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,조금 치워줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,조금 참아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,지금 찾아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,지금 치워줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,지금 참아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,저기 찾아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,저기 치워줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,저기 참아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,주고 찾아줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,주고 치워줘,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,전국 참여자,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,중간 참여자,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,전기 차이점,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,자격 참여자,teacher_generator,0,review,
dev,basic_request,ㅈㄱㅊㅇㅈ,제게 찾아줘,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,지금 천천히 해줘,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,지금 천천히 하자,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,지금 천천히 하지,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,조금 천천히 하자,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,조금 천천히 하지,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,저기 천천히 해줘,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,저기 천천히 하자,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,저기 천천히 하지,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,지금 차차히 해줘,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,지금 차차히 하자,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,지금 차차히 하지,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,조금 차차히 해줘,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,조금 차차히 하자,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,조금 차차히 하지,teacher_generator,0,review,
train,basic_request,ㅈㄱㅊㅊㅎㅎㅈ,저기 차차히 해줘,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,제가 큰 건 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,제가 큰 걸 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,제가 큰 게 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,제가 큰 거 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,제가 큰 곳 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,저기 큰 건 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,저기 큰 걸 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,저기 큰 게 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,저기 큰 거 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,저기 큰 곳 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,지금 큰 건 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,지금 큰 걸 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,지금 큰 게 뭐 하죠,teacher_generator,0,review,
train,communication_control,ㅈㄱㅋㄱㅁㅎㅈ,지금 큰 거 뭐 하죠,teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 해줘요, 가세요",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 해줘요, 가셔요",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 해줘요, 가시오",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 해줘요, 가서요",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 해줘요, 계세요",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 하지요, 가세요",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 하지요, 가셔요",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 하지요, 가시오",teacher_generator,0,review,
train,emotion_needs,ㅈㄲㅎㅈㅇㄱㅅㅇ,"잠깐 하지요, 계세요",teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 늦게 와,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 늦게요,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 늦게야,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 눈 감아,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 눈 감요,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 내게 와,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 네게 와,teacher_generator,0,review,
train,schedule_time,ㅈㄴㅇㄴㄴㄱㅇ,저는 오늘 누가 와,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 울어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 웃어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 와요,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 앉아,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 있어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 열어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 읽어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,정말 그만 입어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,저만 가만 있어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,저만 가만 앉아,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,저 말고 뭐 있어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,저 말고 뭐예요,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,제 말 그만 와요,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,제 말 그만 읽어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,제 말 그만 열어,teacher_generator,0,review,
train,social,ㅈㅁㄱㅁㅇㅇ,제 말 그만 웃어,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,정말로 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,잘 모르고요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,좀 멀리 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,좀 말리고요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,좀 밀리고요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,좀 몰리고요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,저 멀리 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,저 말로 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,저 물로 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,제 말로 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,주말로 가요,teacher_generator,0,review,
train,questions_answers,ㅈㅁㄹㄱㅇ,좀 말로 가요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 보고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 뵙고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,저만 보고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,저 문 보고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,주문 받고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,주문 보고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 불고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 벌고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 빌고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 붙고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 벗고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 빗고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 붓고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 볶고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 밝고 싶어요,teacher_generator,0,review,
train,social,ㅈㅁㅂㄱㅅㅇㅇ,정말 박고 싶어요,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,정말 안 나오죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,정말 안 나왔죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,정말 안 남았죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,정말 안 넘었죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,정말 오늘이죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,정말 오늘은 좀,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,잠만요 나 이제,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,잠만요 너 이제,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,잠만요 내 일정,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,저만 아는 일정,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,저만 아는 의자,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,저만 아는 원장,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅇㅈ,주문이 나온 줄,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 날 찾죠?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 날 찾지?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 나 찾죠?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 나 찾지?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 널 찾죠?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 널 찾지?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,저만 왜 날 찾죠?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,저만 왜 날 찾지?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,"잠만요, 나 찾죠?",teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,"잠만요, 나 찾지?",teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,"잠만요, 내 차죠?",teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,정말 왜 내 차죠?,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,저만의 눈치죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,저만의 눈치지,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,제 말은 나 찾죠,teacher_generator,0,review,
train,environment,ㅈㅁㅇㄴㅊㅈ,제 말은 나 찾지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,정말 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,정말 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,주문 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,주문 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,질문 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,질문 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,자막 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,자막 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,조명 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,조명 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,장면 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,장면 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,지문 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,지문 어디서 하지,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,작명 어디서 하죠,teacher_generator,0,review,
dev,communication_control,ㅈㅁㅇㄷㅅㅎㅈ,작명 어디서 하지,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,지민 축하해,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,주민 축하해,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,자민 축하해,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,좀만 참ㅎㅎ,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,잠만 참ㅎㅎ,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,좀만 참 하하,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,잠만 참 하하,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,조만치 하하,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,장마철 하하,teacher_generator,0,review,
train,social,ㅈㅁㅊㅎㅎ,정말 참혹해,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,잠시만 참자,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,잠시만 쳐줘,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,잠시 뭐 찾죠,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,잠시 뭐 찾자,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,주소만 쳐줘,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,주소 뭐 찾죠,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,주소 뭐 찾자,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,장소 뭐 찾죠,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,장소 뭐 찾자,teacher_generator,0,review,
train,basic_request,ㅈㅅㅁㅊㅈ,주식 뭐 찾죠,teacher_generator,0,review,
